ID,adsorption_energy,log2(AE)
4180,125.11,6.967053298
4181,108.77,6.76513689
4182,123.08,6.943452539
4183,155.01,7.276217479
4184,85.32,6.414812061
4185,139.72,7.126394738
4186,43,5.426264755
4187,168.89,7.399940098
4188,164,7.357552005
4189,102.5,6.6794801
4190,112.86,6.818390444
4191,98.71,6.625124342
4192,191.44,7.580748492
4193,118.81,6.89251246
4194,169.29,7.403352945
4195,216.58,7.758756214
4196,55.9,5.804776378
4197,145,7.17990909
4198,123.82,6.952100554
4199,207.99,7.700370356
4200,58.76,5.876762491
4201,162.92,7.348019909
4202,62.37,5.962780354
4203,108.86,6.766330131
4204,140.63,7.135760581
4205,208.83,7.706185171
4206,114.91,6.844360543
4207,52.31,5.709014865
4208,127.32,6.992315252
4209,144.93,7.179212448
4210,126.18,6.979339446
4211,121.22,6.921483937
4212,148.3,7.212374788
4213,61.81,5.94976836
4214,136.93,7.097294751
4215,217.28,7.763411574
4216,173.45,7.43837603
4217,79.6,6.314696526
4218,186.73,7.544809919
4219,192.73,7.590437346
4220,150.71,7.235631336
4221,190.58,7.574252917
4222,166.95,7.383272283
4223,184.18,7.524972598
4224,146.25,7.192292814
4225,146.31,7.192884568
4226,58.83,5.878480131
4227,138.28,7.111448698
4228,172.55,7.430870664
4229,53,5.727920455
4230,169.28,7.403267722
4231,213.29,7.736672517
4232,43.92,5.456806149
4233,165.16,7.367720513
4234,128.52,7.005849076
4235,109.69,6.777288197
4236,209.41,7.710186527
4237,343.18,8.422821667
4238,66.54,6.056149961
4239,51.35,5.682292371
4240,55.47,5.79363582
4241,51.39,5.683415747
4242,101.82,6.66987716
4243,196.63,7.619339641
4244,150.29,7.231605208
4245,42.98,5.425593578
4246,99.74,6.640100298
4247,111.89,6.805937293
4248,147.64,7.205939832
4249,165.14,7.3675458
4250,148.35,7.212861117
4251,204.33,7.674757228
4252,55.33,5.789990019
4253,125.35,6.969818186
4254,157.37,7.298016731
4255,109.63,6.776498832
4256,151.25,7.240791332
4257,139.28,7.121844298
4258,88.4,6.465974465
4259,197.94,7.628919374
4260,187.76,7.552745937
4261,62.74,5.971313624
4262,182.29,7.51009161
4263,115.78,6.855242251
4264,56.19,5.812241495
4265,150.41,7.232756677
4266,185.53,7.535508678
4267,137.99,7.10841991
4268,53.24,5.734438666
4269,131.84,7.042644337
4270,210.12,7.715069679
4271,145.16,7.181500152
4272,163.12,7.34978987
4273,151.97,7.247642743
4274,57.6,5.847996907
4275,197.07,7.622564361
4276,42.22,5.399854674
4277,156.72,7.292045492
4278,161.63,7.33655119
4279,43.48,5.442280035
4280,155.73,7.282903083
4281,165.48,7.370513052
4282,157.65,7.30058136
4283,136.91,7.097084016
4284,147.99,7.209355883
4285,143.14,7.161283075
4286,99.39,6.635028799
4287,102.51,6.679620843
4288,162.13,7.341007257
4289,225.38,7.816215688
4290,76.58,6.258895755
4291,176.53,7.46376957
4292,49.35,5.62497818
4293,168.16,7.393690764
4294,52.59,5.716716592
4295,140.51,7.134528999
4296,51.49,5.686220365
4297,115.75,6.854868383
4298,49.36,5.625270489
4299,201.39,7.653848238
4300,233.17,7.865238371
4301,103.9,6.699051844
4302,58.14,5.861459166
4303,185.16,7.532628658
4304,85.53,6.418358635
4305,167.49,7.387931152
4306,136.65,7.09434165
4307,52.7,5.719731057
4308,179.86,7.490730564
4309,59.02,5.883132016
4310,62.4,5.963474124
4311,152.77,7.255217454
4312,173.4,7.437960088
4313,140.4,7.133399125
4314,273.4,8.094869433
4315,166.24,7.377123749
4316,124.41,6.958958643
4317,44.86,5.487357715
4318,123.26,6.945560886
4319,167.24,7.385776138
4320,153.4,7.261154673
4321,127.85,6.99830835
4322,97.33,6.60481265
4323,115.84,6.855989697
4324,52.47,5.713420885
4325,175.94,7.458939707
4326,110.84,6.792334806
4327,104.5,6.707359132
4328,49.65,5.633721813
4329,151.43,7.242507238
4330,91.59,6.517118185
4331,122.93,6.941693226
4332,199.06,7.637059538
4333,152.71,7.254650728
4334,164.79,7.364484887
4335,48.67,5.60496087
4336,97.52,6.607626221
4337,93.56,6.547819957
4338,171.18,7.419370343
4339,219.18,7.775972349
4340,100.78,6.655065551
4341,168.6,7.397460726
4342,48.28,5.593353771
4343,122.18,6.932864335
4344,48.79,5.608513578
4345,44.53,5.476705707
4346,132.55,7.05039286
4347,131.95,7.04384754
4348,190.15,7.570994129
4349,155.25,7.278449458
4350,137.94,7.107897062
4351,43.92,5.456806149
4352,46.64,5.543495883
4353,57.6,5.847996907
4354,47.97,5.584060534
4355,47.47,5.568944145
4356,113.79,6.830229967
4357,175.85,7.458201525
4358,131.35,7.03727239
4359,46.02,5.524189078
4360,154.06,7.26734852
4361,69.97,6.128664587
4362,182.06,7.508270176
4363,153.7,7.263973355
4364,136.97,7.09771613
4365,181.4,7.503030646
4366,123.3,6.94602899
4367,237.38,7.891054578
4368,149.89,7.227760326
4369,80.49,6.33073765
4370,102.85,6.684397984
4371,154.19,7.268565392
4372,175.26,7.453352954
4373,143.42,7.164102412
4374,165.52,7.37086174
4375,99.92,6.642701572
4376,96.62,6.594249948
4377,62.16,5.957914599
4378,108.16,6.757023247
4379,153.06,7.257953495
4380,185.91,7.538460564
4381,130.91,7.032431496
4382,164.75,7.364134655
4383,172.95,7.434211203
4384,141.17,7.141289724
4385,131.09,7.034413826
4386,161.31,7.333692067
4387,140.92,7.13873257
4388,47.01,5.554895775
4389,126.03,6.977623381
4390,143.82,7.168120505
4391,166.03,7.375300136
4392,97.62,6.609104847
4393,175.57,7.455902539
4394,57.15,5.836681593
4395,42.82,5.420212891
4396,195.4,7.610286657
4397,85.89,6.424418266
4398,215.79,7.7534842
4399,53.83,5.75033852
4400,176.68,7.464994927
4401,203.48,7.668743189
4402,149.63,7.225255646
4403,120.86,6.917193037
4404,181.89,7.506922418
4405,158.46,7.307974897
4406,198.37,7.63205005
4407,170.44,7.413120146
4408,132.96,7.054848477
4409,57.29,5.840211433
4410,93.86,6.552438555
4411,190,7.569855608
4412,161.29,7.333513184
4413,55.19,5.78633498
4414,54.85,5.777419716
4415,50.45,5.656782364
4416,113.83,6.830737021
4417,47.18,5.560103513
4418,147.1,7.200653436
4419,154.7,7.273329387
4420,96.51,6.592606532
4421,52.54,5.715344295
4422,54.98,5.780835002
4423,116.52,6.864433796
4424,129.2,7.01346226
4425,131.63,7.040344523
4426,175.8,7.45779126
4427,80.32,6.327687364
4428,150.77,7.236205582
4429,113.53,6.826929766
4430,114.05,6.833522636
4431,127.92,6.999098034
4432,136.39,7.091594061
4433,64.6,6.01346226
4434,53.02,5.728464765
4435,241.27,7.914504729
4436,173.46,7.438459204
4437,105.41,6.719867928
4438,48.61,5.603181229
4439,43.45,5.441284272
4440,171.23,7.419791678
4441,149.02,7.219362158
4442,155.75,7.283088353
4443,141.12,7.140778656
4444,176.7,7.46515823
4445,222.27,7.796169429
4446,195.84,7.613531653
4447,175.63,7.456395488
4448,137.2,7.100136671
4449,153.54,7.262470743
4450,223.59,7.804711855
4451,189.56,7.566510756
4452,52.28,5.708187236
4453,194.9,7.60659028
4454,52.35,5.710117632
4455,122.15,6.932510053
4456,109.17,6.770432647
4457,152.09,7.248781488
4458,73.98,6.209063395
4459,56.58,5.822220272
4460,254.36,7.990728004
4461,196.48,7.618238656
4462,208.39,7.703142239
4463,162.45,7.343851933
4464,143.35,7.163398094
4465,110.53,6.788294188
4466,167.17,7.385172157
4467,56.93,5.831117195
4468,121.01,6.918982463
4469,142.21,7.151879107
4470,125.12,6.967168608
4471,106.68,6.73714592
4472,124.71,6.962433344
4473,184.67,7.528805707
4474,139.17,7.120704442
4475,143.51,7.165007459
4476,202.17,7.659425121
4477,53.32,5.736604875
4478,133.69,7.062747746
4479,46.07,5.525755693
4480,45.28,5.500802053
4481,62.2,5.958842675
4482,144.4,7.173926932
4483,61.02,5.931210275
4484,179.33,7.486473046
4485,156.6,7.290940402
4486,66.97,6.065443063
4487,208.01,7.700509077
4488,151.93,7.247262961
4489,176.74,7.465484779
4490,47.58,5.572283367
4491,115.86,6.85623876
4492,49.55,5.630813152
4493,140.71,7.136581052
4494,149.26,7.221683781
4495,135.37,7.080764241
4496,181.75,7.505811554
4497,187.17,7.548205405
4498,111.15,6.796364138
4499,221.03,7.788098387
4500,58.35,5.866660751
4501,150.34,7.232085099
4502,46.02,5.524189078
4503,104.54,6.707911254
4504,233.35,7.866351657
4505,194.71,7.60518317
4506,129.82,7.020368851
4507,57.9,5.855491443
4508,159.97,7.321657564
4509,202.8,7.663913842
4510,150.85,7.236970886
4511,54.23,5.761019265
4512,44.84,5.486714373
4513,144.48,7.174725988
4514,50.1,5.646738698
4515,59.09,5.884842094
4516,96.83,6.597382189
4517,115.7,6.854245054
4518,90.5,6.499845887
4519,193.37,7.595220178
4520,114.7,6.841721581
4521,218.66,7.772545519
4522,59.37,5.891662208
4523,143.66,7.16651461
4524,195.42,7.610434315
4525,75.23,6.233236185
4526,201.65,7.655709596
4527,58.57,5.872089989
4528,61.25,5.936637939
4529,187.98,7.554435365
4530,103.45,6.692789835
4531,127.93,6.99921081
4532,86.49,6.434461432
4533,127.16,6.990501111
4534,129.69,7.018923432
4535,141.52,7.144862143
4536,264.53,8.047287536
4537,60.79,5.925762114
4538,143.18,7.161686175
4539,146.75,7.197216693
4540,128,7
4541,136.7,7.094869433
4542,186.19,7.54063178
4543,128.33,7.003714662
4544,124.65,6.961739073
4545,203.59,7.66952289
4546,162.19,7.341541061
4547,53.36,5.737686761
4548,82.17,6.360539862
4549,124.97,6.965437996
4550,183.26,7.517748114
4551,189.48,7.565901767
4552,57.76,5.851998837
4553,163.77,7.355527293
4554,140.45,7.133912814
4555,169.23,7.402841533
4556,60.61,5.921483937
4557,43.03,5.427270935
4558,95.94,6.584060534
4559,100.83,6.655781138
4560,138.58,7.114575251
4561,52.76,5.721372659
4562,45.56,5.509695842
4563,210.45,7.717333699
4564,125.04,6.966245873
4565,189.62,7.566967329
4566,61.76,5.948600847
4567,51.8,5.694880193
4568,46.55,5.540709263
4569,175.37,7.454258161
4570,43.12,5.430285273
4571,83.64,6.386121157
4572,191.07,7.577957468
4573,119.15,6.896635141
4574,41.46,5.373648211
4575,92.06,6.524502537
4576,204.15,7.673485757
4577,126.21,6.979682414
4578,176.61,7.464423223
4579,168.06,7.392832579
4580,165.88,7.373996142
4581,155.02,7.276310547
4582,123.13,6.9440385
4583,60.46,5.917909074
4584,125.83,6.975332116
4585,170.71,7.415403762
4586,46.95,5.553053253
4587,149.38,7.222843193
4588,175.18,7.452694264
4589,123.4,6.947198584
4590,163.87,7.356407951
4591,122.42,6.935695463
4592,125.1,6.966937979
4593,178.97,7.483573965
4594,133.38,7.059398544
4595,179.72,7.489607157
4596,56.52,5.820689561
4597,149.57,7.224677025
4598,242.66,7.922792504
4599,55.49,5.794155898
4600,51.57,5.68846014
4601,236.38,7.884964165
4602,124.19,6.9564052
4603,203.45,7.66853047
4604,160.99,7.330827267
4605,57.24,5.838951767
4606,177.52,7.471837762
4607,93.85,6.55228484
4608,116.68,6.866413481
4609,182.98,7.515542158
4610,60.16,5.910732662
4611,198.25,7.631177056
4612,131.9,7.043300754
4613,164.48,7.361768359
4614,157.02,7.29480452
4615,131.11,7.034633917
4616,100.79,6.655208697
4617,222.1,7.795065583
4618,196.91,7.62139257
4619,75.29,6.234386354
4620,189.34,7.564835417
4621,113.5,6.826548487
4622,230.36,7.847746417
4623,191.89,7.58413572
4624,52.15,5.704595348
4625,120.84,6.916954279
4626,135.58,7.083000566
4627,165.86,7.373822187
4628,131.4,7.037821465
4629,102.07,6.673415087
4630,68.39,6.095713484
4631,218.48,7.771357409
4632,56.78,5.827310944
4633,53.21,5.733625498
4634,100.7,6.653919873
4635,169.18,7.402415217
4636,50.14,5.647890091
4637,147.48,7.204375511
4638,85.07,6.410578549
4639,58.78,5.877253454
4640,146.61,7.1958397
4641,145.41,7.183982678
4642,187,7.54689446
4643,57.33,5.841218374
4644,125.38,6.970163425
4645,89.64,6.486070744
4646,142.69,7.156740421
4647,140.4,7.133399125
4648,55.87,5.804001915
4649,142.07,7.150458132
4650,136.42,7.091911357
4651,195.78,7.613089583
4652,176.28,7.461724992
4653,168.08,7.393004257
4654,136.3,7.090641752
4655,155.32,7.279099802
4656,47.99,5.584661908
4657,189.28,7.564378169
4658,119.36,6.89917563
4659,277,8.113742166
4660,136.8,7.09592442
4661,269.53,8.074302051
4662,38.32,5.260025656
4663,141.98,7.149543909
4664,52.35,5.710117632
4665,136.12,7.088735246
4666,64.64,6.014355293
4667,159.1,7.313790025
4668,126.49,6.982879523
4669,139.44,7.123500664
4670,136.1,7.088523257
4671,164.03,7.357815888
4672,53.69,5.7465815
4673,104.61,6.70887696
4674,117.54,6.877007993
4675,136.07,7.088205214
4676,57.38,5.842476063
4677,126.97,6.988343852
4678,142.87,7.158559199
4679,59.21,5.887768949
4680,158.8,7.311067102
4681,81.29,6.345005983
4682,47.67,5.57500972
4683,107.87,6.753149879
4684,117.89,6.881297537
4685,181.13,7.500881705
4686,194.39,7.602810194
4687,117.31,6.87418219
4688,154.47,7.271182866
4689,113.54,6.827056837
4690,308.8,8.270528942
4691,131.46,7.03848008
4692,205.16,7.680605666
4693,54.77,5.775313975
4694,132.58,7.050719348
4695,134.1,7.067165427
4696,152.87,7.256161502
4697,151.03,7.238691339
4698,143.36,7.163498732
4699,131.11,7.034633917
4700,62.19,5.958610712
4701,56.46,5.819157224
4702,223.5,7.804131021
4703,169.34,7.403778984
4704,120.54,6.91336816
4705,141.12,7.140778656
4706,195.19,7.608735332
4707,103.68,6.695993813
4708,162.11,7.340829278
4709,190.71,7.575236684
4710,225.37,7.816151675
4711,160.76,7.328764672
4712,53.42,5.739308071
4713,62.21,5.959074601
4714,60.44,5.917431755
4715,46.96,5.553360503
4716,136.78,7.095713484
4717,60.86,5.927422429
4718,147.95,7.208965886
4719,148.59,7.215193217
4720,169.84,7.408032466
4721,191.26,7.579391371
4722,106.62,6.736334277
4723,213.59,7.738700293
4724,129.03,7.011562727
4725,397.71,8.635573027
4726,49.16,5.619413011
4727,153.2,7.259272487
4728,186.66,7.54426899
4729,129.3,7.014578465
4730,155.77,7.283273599
4731,175.77,7.457545046
4732,106.22,6.730911624
4733,195.33,7.609769734
4734,134.86,7.075318693
4735,121.93,6.929909324
4736,149.8,7.226893814
4737,50.38,5.654779217
4738,141.23,7.141902767
4739,89.18,6.478648295
4740,100.56,6.651912745
4741,183.78,7.521835963
4742,140.07,7.130004184
4743,135.84,7.085764554
4744,175.64,7.456477629
4745,150.69,7.235439871
4746,59.58,5.896756218
4747,171.15,7.419117482
4748,283.45,8.146950459
4749,54.56,5.769771739
4750,66.36,6.052241981
4751,41.42,5.372255648
4752,149.64,7.225352061
4753,116.82,6.86814348
4754,52.58,5.716442237
4755,107.13,6.74321873
4756,56.94,5.831370588
4757,125.73,6.974185117
4758,151.9,7.24697806
4759,229.71,7.843669853
4760,50.32,5.653060017
4761,84.44,6.399854674
4762,52.41,5.711770204
4763,141.03,7.139858276
4764,102.9,6.685099172
4765,269.36,8.073391816
4766,190.94,7.576975554
4767,206.88,7.69265037
4768,168.95,7.40045254
4769,48.12,5.588564737
4770,154.6,7.272396509
4771,206.5,7.689997971
4772,162.68,7.345893086
4773,144.8,7.177917792
4774,188.75,7.560332834
4775,154.88,7.275007047
4776,44.17,5.464994927
4777,44.03,5.460414939
4778,148.77,7.216939821
4779,64.59,6.013238915
4780,127.57,6.995145287
4781,49.18,5.61999983
4782,144.67,7.176621973
4783,135.32,7.080231272
4784,177.51,7.471756491
4785,168.94,7.400367146
4786,224.86,7.812883235
4787,53.84,5.750606505
4788,205.65,7.684047262
4789,151.07,7.239073383
4790,170.61,7.4145584
4791,267.69,8.064419436
4792,50.6,5.66106548
4793,166.21,7.376863374
4794,182.37,7.510724614
4795,201.58,7.655208697
4796,46.22,5.530445355
4797,173.84,7.441616269
4798,185.41,7.534575247
4799,143.02,7.160073098
4800,135.05,7.07734983
4801,51.18,5.677508242
4802,204.79,7.678001459
4803,49.56,5.631104282
4804,65.15,6.025693274
4805,122.5,6.936637939
4806,140.01,7.129386063
4807,180.61,7.496733964
4808,61.55,5.943686952
4809,146.33,7.193081765
4810,57.12,5.835924074
4811,134.99,7.076708727
4812,114.47,6.83882574
4813,230.01,7.845552775
4814,119.65,6.902676587
4815,56.89,5.830103176
4816,216.29,7.756823155
4817,103.59,6.69474093
4818,154.42,7.270715808
4819,213.77,7.739915592
4820,52.25,5.707359132
4821,49.05,5.616181231
4822,180.32,7.49441561
4823,52.94,5.72628629
4824,152.52,7.252854626
4825,135.07,7.077563467
4826,217.81,7.766926382
4827,50.61,5.661350569
4828,51.99,5.70016225
4829,168.27,7.394634179
4830,121.43,6.923981082
4831,138.82,7.117071624
4832,183.66,7.52089364
4833,148.01,7.209550842
4834,137.25,7.100662339
4835,50.78,5.66618849
4836,149.41,7.223132901
4837,45.95,5.521992956
4838,117.26,6.873567152
4839,228.97,7.839014776
4840,43.31,5.436628267
4841,109.28,6.771885579
4842,57.15,5.836681593
4843,132.35,7.048214385
4844,187.39,7.549900156
4845,103.67,6.695854658
4846,220.67,7.785746699
4847,51.95,5.699051844
4848,116.97,6.86999475
4849,182.79,7.514043336
4850,160.24,7.324090516
4851,148.9,7.218199944
4852,226.63,7.824195039
4853,115.64,6.853496704
4854,179.19,7.485346317
4855,57.91,5.855740592
4856,48.7,5.605849867
4857,50.18,5.649040566
4858,116.72,6.866907978
4859,186.04,7.539469035
4860,43.54,5.444269502
4861,49.82,5.638653116
4862,49.9,5.64096791
4863,53.68,5.746312766
4864,85.27,6.413966352
4865,49.97,5.642990313
4866,118.4,6.887525271
4867,239.87,7.906108924
4868,155.08,7.27686883
4869,121.3,6.92243574
4870,116.26,6.861211003
4871,160.96,7.3305584
4872,91.84,6.521050737
4873,170.98,7.417683769
4874,49.69,5.634883637
4875,126.96,6.988230223
4876,72.32,6.176322773
4877,194.11,7.600730633
4878,49.34,5.624685811
4879,168.16,7.393690764
4880,112.34,6.811727898
4881,195.19,7.608735332
4882,217.52,7.765004246
4883,206.6,7.690696444
4884,55.74,5.800641097
4885,108.42,6.760487102
4886,153.62,7.263222245
4887,173.51,7.438875003
4888,58.42,5.868390453
4889,210.63,7.718567124
4890,57.38,5.842476063
4891,89.65,6.486231678
4892,109.53,6.775182264
4893,58.61,5.873074932
4894,180.5,7.495855027
4895,143.71,7.167016644
4896,84.31,6.397631854
4897,141.85,7.14822234
4898,160.58,7.327148408
4899,147.21,7.201731867
4900,541.11,9.079778093
4901,158.03,7.304054652
4902,80.93,6.33860269
4903,225.09,7.814358154
4904,152.98,7.257199243
4905,108.52,6.761817143
4906,172.43,7.429866991
4907,51.9,5.697662633
4908,144.42,7.174126737
4909,158.75,7.310612782
4910,41.15,5.362820526
4911,178.36,7.478648295
4912,59.25,5.888743249
4913,45.77,5.516330387
4914,51.38,5.683134985
4915,145.19,7.181798281
4916,133.64,7.062208078
4917,57.68,5.849999259
4918,164.37,7.360803199
4919,196.22,7.616328288
4920,117.31,6.87418219
4921,155.98,7.285217246
4922,61.87,5.951168129
4923,182.12,7.508745554
4924,157.55,7.299665944
4925,208,7.700439718
4926,61.9,5.951867504
4927,164.86,7.36509759
4928,58.42,5.868390453
4929,48.66,5.604664415
4930,132.54,7.050284014
4931,75.07,6.230164578
4932,59.06,5.884109451
4933,52.81,5.722739236
4934,144.92,7.179112901
4935,107.84,6.752748591
4936,142.8,7.157852169
4937,42.35,5.404290064
4938,148.61,7.215387388
4939,107.95,6.754219433
4940,109.49,6.774655301
4941,48.21,5.591260525
4942,164.57,7.362557556
